,Year,Conflict name,Dyad name,Where coordinates,Where description,Latitude,Longitude,Country of origin,Region,Deaths civilians
100494,2002,Philippines: Mindanao,Government of Philippines - ASG,Zamboanga City municipality,Zamboanga City municipality (Baluno village or Cawit village in),7.1360199999999985,122.153612,Philippines,Asia,0
101836,2002,Russia (Soviet Union): Chechnya,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,poselok Shalazhi,near Shalazhi and Martan-Chu,43.095171,45.358553,Russia (Soviet Union),Europe,0
55868,2002,India: Kashmir,Government of India - Kashmir insurgents,Rajouri district,Rajouri,33.25,74.25,India,Asia,0
44668,2002,AUC - FARC,AUC - FARC,PatÃ­a municipality,"rural aea DEPARTMENT: CAUCA
MUNICIPALITY: PATIA (EL BORDO)",2.16667,-77.08333,Colombia,Americas,0
64088,2003,Indonesia: Aceh,Government of Indonesia - GAM,Syamtalira Baru village,"Leuon Siren, Syamtalira Bayu in North Aceh",5.077185,97.184414,Indonesia,Asia,0
100952,2003,CPP - Civilians,CPP - Civilians,Bataan province,Bataan province,14.666667000000002,120.416667,Philippines,Asia,1
87834,2003,CPN-M - Civilians,CPN-M - Civilians,Bajura district,Bajura district,29.5,81.5,Nepal,Asia,1
93815,2003,India - Pakistan,Government of India - Government of Pakistan,Kahuta village,"Forward Kohata sector, Pakistani Kashmir",33.889136,74.10672,Pakistan,Asia,1
71232,2003,AMB - Civilians,AMB - Civilians,Kfar Saba town,Kfar Saba,32.171389000000005,34.908333,Israel,Middle East,1
44537,2003,AUC - Civilians,AUC - Civilians,Barrancas municipality,"San Pedro in the municipality of Barrancas, Guajira",11.0,-72.75,Colombia,Americas,6
32333,2003,Algeria: Government,Government of Algeria - AQIM,Tlemcen town,"Tlemcen town, Tlemcen district, Tlemcen province",34.878333000000005,-1.315,Algeria,Africa,0
32211,2003,Algeria: Government,Government of Algeria - AQIM,Boumerdes province,"Ouriacha, between Naceria and Sidi Ali Bouneb",36.75,3.666667,Algeria,Africa,0
56358,2003,India: Kashmir,Government of India - Kashmir insurgents,Srinagar town,Srinagar,34.080399,74.82338299999998,India,Asia,1
103703,2003,Chechen Republic of Ichkeria - Civilians,Chechen Republic of Ichkeria - Civilians,Moscow city,Moscow,55.7558,37.6173,Russia (Soviet Union),Europe,5
190,2003,Afghanistan: Government,Government of Afghanistan - Taleban,Spin Boldak district,Spin Boldak district,30.987916,66.169753,Afghanistan,Asia,0
87457,2003,Government of Nepal - Civilians,Government of Nepal - Civilians,Achham district,Achham district,29.08333,81.33333,Nepal,Asia,2
32339,2003,Algeria: Government,Government of Algeria - AQIM,Ras El Ma town,"Ras El Ma town, Ras El Ma district, Sidi bel AbbÃ¨s province",34.5,-0.816667,Algeria,Africa,0
85245,2003,Government of Myanmar (Burma) - Civilians,Government of Myanmar (Burma) - Civilians,Ho Nam town,Ho Nam Town,21.427761,97.966664,Myanmar (Burma),Asia,1
41670,2003,Colombia: Government,Government of Colombia - FARC,Vichada department,"Eastern jungles, Vichada province near Venezuela",5.0,-69.5,Colombia,Americas,0
63346,2003,India: Tripura,Government of India - NLFT-B,West Tripura district,near Pailabhanga (under Takarjala police station),23.916667,91.5,India,Asia,0
87830,2003,CPN-M - Civilians,CPN-M - Civilians,Rasuwa district,Rasuwa district,28.16667,85.33333,Nepal,Asia,1
93809,2003,India - Pakistan,Government of India - Government of Pakistan,Kahuta village,"Forward Kohata sector, LoC,  Pakistan-controlled Kashmir",33.889136,74.10672,Pakistan,Asia,2
111902,2003,Janjaweed  - Civilians,Janjaweed  - Civilians,Habillah town,"Habillah town (near, in Urum village)",12.68,22.56,Sudan,Africa,80
47159,2003,FNI - Civilians,FNI - Civilians,Largo locality,Largo Locality(Drodro and Largo),1.7338779999999998,30.541944,Dem. Rep. of the Congo,Africa,0
87839,2003,CPN-M - Civilians,CPN-M - Civilians,Baglung district,Baglung district,28.41667,83.16667,Nepal,Asia,1
56247,2003,India: Kashmir,Government of India - Kashmir insurgents,Anantnag district,Anantnag,33.83333,75.16667,India,Asia,1
32306,2003,Algeria: Government,Government of Algeria - AQIM,Ait Yahia Moussa village,"Ait Yahia Moussa village, DraÃ¢ Ben Khedda district, Tizi Ouzou province",36.640553,3.888458,Algeria,Africa,0
70739,2003,Israel: Palestine,Government of Israel - AMB,West Bank,WB,32.0,35.25,Israel,Middle East,0
64080,2003,Indonesia: Aceh,Government of Indonesia - GAM,East Aceh regency,Aceh Timur district,4.616667,97.616667,Indonesia,Asia,0
63030,2003,NSCN-IM - NSCN-K,NSCN-IM - NSCN-K,Kohima town,near a local market in Kohima,25.6701,94.1077,India,Asia,0
61678,2003,ATTF - Civilians,ATTF - Civilians,Takarjala village,"Shyampara village, Takarjala police station limits, West Tripura district",23.70623,91.4203,India,Asia,0
56164,2003,India: Kashmir,Government of India - Kashmir insurgents,Khanetar village,Khanater area of Punsch,33.73276,74.14497,India,Asia,0
63473,2003,Assamese - Bihari,Assamese - Bihari,Golokganj town,Golokganj town,26.114016,89.830768,India,Asia,0
93764,2003,India - Pakistan,Government of India - Government of Pakistan,LoC in Azad Jammu and Kashmir,Line of Control in Pakistan-ruled Kashmir,33.950961,74.27109399999998,Pakistan,Asia,2
32331,2003,Algeria: Government,Government of Algeria - AQIM,El Ouahch mountain,"El Ouahch Mountain, Zighoud Youcef district, Constantine province",36.467661,6.745778,Algeria,Africa,0
71359,2003,Ivory Coast: Government,Government of Ivory Coast - MPIGO,Mahapleu village,Mahapleu village,7.219444,-7.929444,Ivory Coast,Africa,4
44747,2003,Bloque Central BolÃ­var - Civilians,Bloque Central BolÃ­var - Civilians,La Herradura,"site known as La Herradura, on the road leading to the municipality of Riosucio, outside the town of Riosucioin the province of Caldas 200 km northwest of BogotÃ¡",5.263125,-75.254714,Colombia,Americas,4
43581,2003,FARC - Civilians,FARC - Civilians,Arauca department,Arauca province 450 km north of BogotÃ¡,6.666667,-71.0,Colombia,Americas,1
172039,2003,Thailand: Patani,Government of Thailand - Patani insurgents,Pattani province,Pattani province,6.747222,101.375,Thailand,Asia,0
52845,2003,India - Pakistan,Government of India - Government of Pakistan,Poonch district,Poonch district. India,33.77,74.1,India,Asia,0
71154,2003,Hamas - Civilians,Hamas - Civilians,Hebron town,Hebron,31.529349,35.093796000000005,Israel,Middle East,2
59858,2003,India: Bodoland,Government of India - NDFB,Assam state,Khagrabari (under Barpeta road police station limits),26.0,93.0,India,Asia,0
32284,2003,Algeria: Government,Government of Algeria - AQIM,Tipaza town,"Tipaza town, Tipaza district, Tipaza province",36.589722,2.4475,Algeria,Africa,0
173765,2003,Turkey: Kurdistan,Government of Turkey - PKK,BingÃ¶l province,bingÃ¶l,39.083333,40.833333,Turkey,Middle East,0
87877,2003,CPN-M - Civilians,CPN-M - Civilians,Bajhang district,Bajhang district,29.66667,81.25,Nepal,Asia,1
59474,2003,India: Assam,Government of India - ULFA,Assam state,Bongai village,26.0,93.0,India,Asia,2
93798,2003,India - Pakistan,Government of India - Government of Pakistan,Nara village,"Nara village, Nakyal sector in the southern Kotli district of Pakistani Kashmir",33.527778000000005,74.138889,Pakistan,Asia,1
32247,2003,Algeria: Government,Government of Algeria - AQIM,Ouaguenoun town,"Ouaguenoun town, Ouaguenoun district, Tizi Ouzou province",36.766667,4.133333,Algeria,Africa,0
72837,2003,Liberia: Government,Government of Liberia - LURD,Monrovia city,"Monrovia city, Greater Monrovia district, Montserrado county",6.310556,-10.804722,Liberia,Africa,2
90839,2003,Supporters of AD - Supporters of PDP,Supporters of AD - Supporters of PDP,Lagos town,Lagos town,6.453056,3.395833,Nigeria,Africa,0
61962,2003,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Sogam village,Sogam Kupwara,34.416540000000005,74.352306,India,Asia,1
28354,2003,United States of America: Government,Government of United States of America - al-Qaida,Shkin village,"Shkin town (outskirts of, Paktika province)",32.5302,69.2634,Afghanistan,Asia,11
62747,2003,NDFB - Civilians,NDFB - Civilians,Kokrajhar district,"Taijouguri village, Kokrajhar district",26.4,90.266667,India,Asia,4
44559,2003,AUC - Civilians,AUC - Civilians,San JosÃ© del Nus town,"Kidnapped from municipality of Maceo, Antioquia, bodies found near the railway station in the village San JosÃ© del Nus in the municipality of San Roque.",6.49444,-74.84028,Colombia,Americas,8
41703,2003,Colombia: Government,Government of Colombia - FARC,Norte de Santander department,"departments of Cesar, Antioquia, Norte de Santander, Boyaca and Cundinamarca.",8.0,-73.0,Colombia,Americas,0
36990,2003,Government of Burundi - Civilians,Government of Burundi - Civilians,Remera town,Remera town(Muruta muni.),-2.966,29.5542,Burundi,Africa,5
71356,2003,Ivory Coast: Government,Government of Ivory Coast - MPIGO,Daloa town,Daloa town (near),6.874722,-6.451944,Ivory Coast,Africa,0
175996,2003,Arrow Boys - LRA,Arrow Boys - LRA,Soroti town,"Soroti town (Odudui, near)",1.7146400000000002,33.61113,Uganda,Africa,15
175341,2003,Uganda: Government,Government of Uganda - LRA,Pader district,Pader district,2.83333,33.08333,Uganda,Africa,3
61725,2003,NLFT - Civilians,NLFT - Civilians,Dhalai district,Chamanu,23.917222,91.847222,India,Asia,1
63481,2003,Assamese - Bihari,Assamese - Bihari,Tinsukia district,Haluakhuwa,27.5,95.366667,India,Asia,0
90850,2003,Supporters of ANPP - Supporters of PDP,Supporters of ANPP - Supporters of PDP,Edo state,Edo state,6.5,6.0,Nigeria,Africa,0
85227,2003,Government of Myanmar (Burma) - Civilians,Government of Myanmar (Burma) - Civilians,Lai-Kha township,Lai-Kha Township (road just outside Phuay Hai village),21.272245,97.668024,Myanmar (Burma),Asia,1
71355,2003,Ivory Coast: Government,Government of Ivory Coast - MPIGO,Bin-Houye town,Bin-Houye town,6.785278,-8.312222,Ivory Coast,Africa,20
93825,2003,India - Pakistan,Government of India - Government of Pakistan,Leepa town,"Lipa area, Pakistani Kashmir",34.3034,73.8878,Pakistan,Asia,1
71352,2003,Ivory Coast: Government,Government of Ivory Coast - MPIGO,Man town,Man town (airport),7.405278,-7.5475,Ivory Coast,Africa,0
32286,2003,Algeria: Government,Government of Algeria - AQIM,Bouira province,"Bouira province (Thamallaht village, in)",36.25,3.916667,Algeria,Africa,0
101905,2003,Russia (Soviet Union): Chechnya,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Magas,"Magas, Ingushetia",43.1688,44.8131,Russia (Soviet Union),Europe,0
100522,2003,Philippines: Mindanao,Government of Philippines - ASG,Jolo island,Jolo island,6.015,121.105278,Philippines,Asia,0
36683,2003,Burundi: Government,Government of Burundi - Palipehutu-FNL,Isale commune,"Gataka hill (12 kilometres east of Bujumbura), Bujumbura Rural province",-3.3489,29.4839,Burundi,Africa,3
178,2003,Afghanistan: Government,Government of Afghanistan - Taleban,Dawzi village,Dozi village,32.635,66.726,Afghanistan,Asia,0
91030,2003,Christians (Nigeria) - Muslims (Nigeria),Christians (Nigeria) - Muslims (Nigeria),Numan town,Numan town,9.466667,12.033333,Nigeria,Africa,0
93813,2003,India - Pakistan,Government of India - Government of Pakistan,Athmuqam town,"Athmuqam town, Neelum valley (Pakistan)",34.57173,73.89724,Pakistan,Asia,2
32323,2003,Algeria: Government,Government of Algeria - AQIM,Saida province,"SaÃ¯da province (Sidi M'barek village, 4 km from Moulay Laarbi in)",34.666667,0.333333,Algeria,Africa,0
44864,2003,Congo: Government,Government of Congo - Ntsiloulous,Brazzaville city,Brazzaville city (Bacongo),-4.259167,15.284722,Congo,Africa,0
93816,2003,India - Pakistan,Government of India - Government of Pakistan,Lala village,"Lala and Paalri villages near Athmuqam, Neelum valley (Pakistan)",34.601009999999995,73.92271,Pakistan,Asia,1
85224,2003,Government of Myanmar (Burma) - Civilians,Government of Myanmar (Burma) - Civilians,Hpa-an district,"Hpa-an District (Papun District, Bu Tho Township, Mae-nu-hta village)",17.7,97.7,Myanmar (Burma),Asia,2
177903,2003,UDA - Civilians,UDA - Civilians,Lisburn town,Lisburn town,54.52336999999999,-6.03527,United Kingdom,Europe,1
52727,2003,Mara 18 (Honduras) - Mara Salvatrucha (Honduras),Mara 18 (Honduras) - Mara Salvatrucha (Honduras),TÃ¡mara town,The main prison in Honduras,14.15,-87.33333,Honduras,Americas,0
34542,2003,Bangladesh: Government,Government of Bangladesh - PBCP,Bagerhat town,Bagerhat town,22.656566,89.791227,Bangladesh,Asia,0
61754,2003,NLFT - Civilians,NLFT - Civilians,South Tripura district,Lailakbari village in South Tripura district,23.5,91.666667,India,Asia,4
62598,2003,ULFA - Civilians,ULFA - Civilians,Pengari village,Kailash under Pengari police station limits in the Tinsukia district,27.42285,95.7652,India,Asia,1
86000,2003,KNU - Civilians,KNU - Civilians,Myanmar (Burma),Myanmar (Burma)(Eastern Burma),22.0,98.0,Myanmar (Burma),Asia,16
52820,2003,India - Pakistan,Government of India - Government of Pakistan,Gavalata village,"Gawalata village, Uri sector, along the Line of Control (LoC) Pakistan",34.04772,73.933357,India,Asia,1
32279,2003,Algeria: Government,Government of Algeria - AQIM,Sidi Abdelaziz village,"Sidi Abdelaziz village (Municipality in), Chekfa district, Jijel province",36.85,6.05,Algeria,Africa,3
41677,2003,Colombia: Government,Government of Colombia - FARC,Zambrano town,The rural area of Zmbrano in northern Colombia,9.7474,-74.81572,Colombia,Americas,0
36672,2003,Burundi: Government,Government of Burundi - Palipehutu-FNL,Bujumbura Rural province,Bujumbura Rural province,-3.4616260000000003,29.448776,Burundi,Africa,0
86040,2003,Buddhists (Myanmar) - Muslims (Myanmar),Buddhists (Myanmar) - Muslims (Myanmar),Kyauk Se town,Kyauk Se town,21.613056,96.130278,Myanmar (Burma),Asia,0
175303,2003,Uganda: Government,Government of Uganda - LRA,Naam Okora town,Nam-Okora sub-county Chua county,3.3383300000000005,33.34639,Uganda,Africa,0
46782,2004,FDLR - Civilians,FDLR - Civilians,Rwindi village,"Rwindi town, Rutshuru district",-0.784722,29.290556,Dem. Rep. of the Congo,Africa,4
43067,2004,Colombia: Government,Government of Colombia - ELN,Palmar de Varela municipality,"Province: Atlantico, Municipality: Palmar de Varela",10.7,-74.75,Colombia,Americas,0
47448,2004,FAPC - FNI,FAPC - FNI,Djegu Mahagi airstrip,"Yegu, 30 kilometers north of Bunia",2.2527,31.1813,Dem. Rep. of the Congo,Africa,0
87954,2004,CPN-M - Civilians,CPN-M - Civilians,Doti district,Doti district,29.25,80.91667,Nepal,Asia,1
50664,2004,Ethiopia: Ogaden,Government of Ethiopia - ONLF,Segag woreda,"Diditi (south of Sagag), Segeg woreda, Fiq zone, Somali region",7.5,42.666667,Ethiopia,Africa,0
87572,2004,Government of Nepal - Civilians,Government of Nepal - Civilians,Jajarkot district,Jajarkot district,28.83333,82.25,Nepal,Asia,1
173823,2004,Turkey: Kurdistan,Government of Turkey - PKK,Ã‡aÄŸlayancerit village,Kahramanmaras province (town of Caglayancerit),37.749594,37.296223,Turkey,Middle East,0
76326,2004,Gulf Cartel - Sinaloa Cartel,Gulf Cartel - Sinaloa Cartel,Nuevo Laredo town,"Nuevo Laredo, Tamaulipas",27.484635,-99.522106,Mexico,Americas,0
71374,2004,Ivory Coast: Government,Government of Ivory Coast - FRCI,Vavoua town,Vavoua town,7.381944,-6.477778,Ivory Coast,Africa,5
28787,2004,Taleban - Civilians,Taleban - Civilians,Shahidi Hossas district (Charchino),Cahar Cineh district (Shahid-e Hasas),32.920909,65.474153,Afghanistan,Asia,2
37019,2004,Government of Burundi - Civilians,Government of Burundi - Civilians,Muhuta locality,"Muhuta zone (Masanga, Busenge sector)",-3.633333,29.366667,Burundi,Africa,1
101957,2004,Russia (Soviet Union): Chechnya,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,Stavropol Krai,bilnoye in Stavropol Territory,44.6681,43.5202,Russia (Soviet Union),Europe,0
56526,2004,India: Kashmir,Government of India - Kashmir insurgents,Anantnag district,Anantnag district,33.83333,75.16667,India,Asia,0
32412,2004,Algeria: Government,Government of Algeria - AQIM,El Biar town,"El Biar town (suburb of Algiers), BouzarÃ©ah district, Algiers province",36.767695,3.025844,Algeria,Africa,0
110655,2004,Sudan: Government,Government of Sudan - SLM/A,Southern Darfur state,Southern Darfur (Kilma IDP camp),11.0,25.0,Sudan,Africa,0
41786,2004,Colombia: Government,Government of Colombia - FARC,Cajamarca municipality,"Province: Tolima, Municipality: Cajamarca",4.416667,-75.5,Colombia,Americas,0
111764,2004,LRA - Civilians,LRA - Civilians,Rejaf town,Rejaf town,4.75,31.583333000000003,Sudan,Africa,7
44585,2004,AUC - Civilians,AUC - Civilians,El Afilador village,"El Afilador village, municipality of Puerto Asis, Putumayo",0.16400399999999998,-76.40465999999998,Colombia,Americas,15
111727,2004,SLM/A - Civilians,SLM/A - Civilians,Darfur,Darfur (Um Dashur),13.0,25.0,Sudan,Africa,0
102040,2004,Russia (Soviet Union): Chechnya,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,poselok gorodskogo tipa Chiri-Yurt,Chiri-Yurt,43.087,45.7435,Russia (Soviet Union),Europe,0
33599,2004,AQIM - Civilians,AQIM - Civilians,Mendes town,"Mendes town (highway near), Mendes district, Relizane province",35.650083,0.864524,Algeria,Africa,2
51529,2004,Government of Ethiopia - Civilians,Government of Ethiopia - Civilians,Abobo town,"Abobo town (near), Abobo woreda, Administrative zone 2, Gambella region",7.85,34.55,Ethiopia,Africa,15
172879,2004,Patani insurgents - Civilians,Patani insurgents - Civilians,Bannang Sata village,Bannang Sata village,6.266385,101.264606,Thailand,Asia,1
97325,2004,United States of America: Government,Government of United States of America - al-Qaida,Azam Warsak town,Azam Warsak area of South Waziristan,32.292221999999995,69.420556,Pakistan,Asia,0
41762,2004,Colombia: Government,Government of Colombia - FARC,Pensilvania municipality,"Province: Caldas, Municipality: Pensilvania",5.5,-75.083333,Colombia,Americas,0
109438,2004,Sri Lanka (Ceylon): Eelam,Government of Sri Lanka - LTTE,Mankerni town,Mankerni town (near),8.016667,81.483333,Sri Lanka,Asia,0
64218,2004,Indonesia: Aceh,Government of Indonesia - GAM,Sawang subdistrict,Sawang area,5.105307,96.909606,Indonesia,Asia,0
